Date,Rate
2021-07-25,23007.0
2021-07-26,23007.0
2021-07-27,23009.0
2021-07-28,23006.5
2021-07-29,23000.5
2021-07-30,22967.5
2021-07-31,22955.0
2021-08-01,22955.0
2021-08-02,22955.0
2021-08-03,22952.5
2021-08-04,22955.0
2021-08-05,22947.5
2021-08-06,22938.5
2021-08-07,22931.0
2021-08-08,22931.0
2021-08-09,22931.0
2021-08-10,22926.0
2021-08-11,22888.0
2021-08-12,22810.0
2021-08-13,22810.0
2021-08-14,22832.5
2021-08-15,22832.5
2021-08-16,22832.5
2021-08-17,22835.0
2021-08-18,22832.5
2021-08-19,22808.5
2021-08-20,22816.5
2021-08-21,22825.0
2021-08-22,22825.0
2021-08-23,22825.0
2021-08-24,22827.5
2021-08-25,22821.0
2021-08-26,22792.5
2021-08-27,22787.0
2021-08-28,22790.0
2021-08-29,22790.0
2021-08-30,22790.0
2021-08-31,22777.5
2021-09-01,22782.5
2021-09-02,22765.0
2021-09-03,22765.0
2021-09-04,22765.0
2021-09-05,22765.0
2021-09-06,22765.0
2021-09-07,22762.5
2021-09-08,22759.5
2021-09-09,22758.5
2021-09-10,22766.0
2021-09-11,22758.0
2021-09-12,22758.0
2021-09-13,22758.0
2021-09-14,22760.5
2021-09-15,22761.0
2021-09-16,22759.0
2021-09-17,22755.0
2021-09-18,22771.5
2021-09-19,22771.5
2021-09-20,22771.5
2021-09-21,22771.0
2021-09-22,22760.0
2021-09-23,22761.0
2021-09-24,22766.0
2021-09-25,22765.0
2021-09-26,22765.0
2021-09-27,22765.0
2021-09-28,22768.0
2021-09-29,22762.0
2021-09-30,22755.5
2021-10-01,22760.0
2021-10-02,22758.0
2021-10-03,22758.0
2021-10-04,22758.0
2021-10-05,22759.5
2021-10-06,22755.0
2021-10-07,22760.0
2021-10-08,22760.0
2021-10-09,22758.0
2021-10-10,22758.0
2021-10-11,22758.0
2021-10-12,22760.0
2021-10-13,22758.0
2021-10-14,22758.0
2021-10-15,22758.0
2021-10-16,22760.5
2021-10-17,22760.5
2021-10-18,22760.5
2021-10-19,22760.5
2021-10-20,22757.5
2021-10-21,22756.0
2021-10-22,22751.0
2021-10-23,22754.5
2021-10-24,22754.5
2021-10-25,22754.5
2021-10-26,22755.0
2021-10-27,22758.5
2021-10-28,22759.0
2021-10-29,22755.0
2021-10-30,22751.5
2021-10-31,22751.5
2021-11-01,22751.5
2021-11-02,22755.0
2021-11-03,22748.5
2021-11-04,22748.0
2021-11-05,22685.0
2021-11-06,22681.0
2021-11-07,22681.0
2021-11-08,22681.0
2021-11-09,22660.5
2021-11-10,22662.5
2021-11-11,22661.0
2021-11-12,22647.5
2021-11-13,22645.0
2021-11-14,22645.0
2021-11-15,22645.0
2021-11-16,22647.5
2021-11-17,22650.5
2021-11-18,22653.0
2021-11-19,22655.0
2021-11-20,22662.0
2021-11-21,22662.0
2021-11-22,22662.0
2021-11-23,22675.0
2021-11-24,22680.0
2021-11-25,22690.0
2021-11-26,22675.0
2021-11-27,22679.0
2021-11-28,22679.0
2021-11-29,22679.0
2021-11-30,22695.0
2021-12-01,22693.5
2021-12-02,22715.0
2021-12-03,22735.0
2021-12-04,22840.0
2021-12-05,22840.0
2021-12-06,22840.0
2021-12-07,23025.0
2021-12-08,23075.0
2021-12-09,22930.0
2021-12-10,22990.0
2021-12-11,23030.0
2021-12-12,23030.0
2021-12-13,23030.0
2021-12-14,22980.0
2021-12-15,23010.0
2021-12-16,23035.0
2021-12-17,22992.5
2021-12-18,22982.5
2021-12-19,22982.5
2021-12-20,22982.5
2021-12-21,22930.5
2021-12-22,22935.5
2021-12-23,22960.0
2021-12-24,22952.5
2021-12-25,22850.0
2021-12-26,22850.0
2021-12-27,22850.0
2021-12-28,22820.0
2021-12-29,22840.0
2021-12-30,22822.5
2021-12-31,22770.0
2022-01-01,22855.0
2022-01-02,22855.0
2022-01-03,22855.0
2022-01-04,22855.0
2022-01-05,22754.5
2022-01-06,22760.0
2022-01-07,22750.0
2022-01-08,22690.0
2022-01-09,22690.0
2022-01-10,22690.0
2022-01-11,22700.0
2022-01-12,22700.5
2022-01-13,22700.5
2022-01-14,22715.0
2022-01-15,22715.0
2022-01-16,22715.0
2022-01-17,22715.0
2022-01-18,22730.0
2022-01-19,22760.0
2022-01-20,22705.0
2022-01-21,22650.0
2022-01-22,22630.0
2022-01-23,22630.0
2022-01-24,22630.0
2022-01-25,22685.0
2022-01-26,22635.0
2022-01-27,22635.0
2022-01-28,22640.0
2022-01-29,22650.0
2022-01-30,22650.0
2022-01-31,22650.0
2022-02-01,22650.0
2022-02-02,22650.0
2022-02-03,22650.0
2022-02-04,22650.0
2022-02-05,22650.0
2022-02-06,22650.0
2022-02-07,22645.0
2022-02-08,22666.5
2022-02-09,22720.0
2022-02-10,22690.0
2022-02-11,22682.5
2022-02-12,22687.5
2022-02-13,22687.5
2022-02-14,22687.5
2022-02-15,22730.0
2022-02-16,22755.0
2022-02-17,22755.0
2022-02-18,22790.0
2022-02-19,22830.0
2022-02-20,22830.0
2022-02-21,22830.0
2022-02-22,22805.0
2022-02-23,22820.0
2022-02-24,22827.5
2022-02-25,22842.5
2022-02-26,22830.0
2022-02-27,22830.0
2022-02-28,22830.0
2022-03-01,22810.0
2022-03-02,22817.5
2022-03-03,22845.0
2022-03-04,22837.5
2022-03-05,22840.0
2022-03-06,22840.0
2022-03-07,22840.0
2022-03-08,22850.0
2022-03-09,22847.5
2022-03-10,22837.5
2022-03-11,22840.0
2022-03-12,22878.0
2022-03-13,22878.0
2022-03-14,22878.0
2022-03-15,22900.0
2022-03-16,22885.0
2022-03-17,22880.5
2022-03-18,22867.5
2022-03-19,22865.0
2022-03-20,22865.0
2022-03-21,22865.0
2022-03-22,22862.5
2022-03-23,22872.5
2022-03-24,22874.5
2022-03-25,22871.5
2022-03-26,22863.5
2022-03-27,22863.5
2022-03-28,22863.5
2022-03-29,22870.0
2022-03-30,22867.5
2022-03-31,22856.5
2022-04-01,22840.5
2022-04-02,22839.0
2022-04-03,22839.0
2022-04-04,22839.0
2022-04-05,22847.5
2022-04-06,22875.0
2022-04-07,22867.5
2022-04-08,22861.0
2022-04-09,22862.0
2022-04-10,22862.0
2022-04-11,22862.0
2022-04-12,22862.0
2022-04-13,22890.0
2022-04-14,22888.5
2022-04-15,22901.5
2022-04-16,22901.0
2022-04-17,22901.0
2022-04-18,22901.0
2022-04-19,22900.0
2022-04-20,22957.5
2022-04-21,22964.5
2022-04-22,22963.0
2022-04-23,22967.5
2022-04-24,22967.5
2022-04-25,22967.5
2022-04-26,22984.5
2022-04-27,22972.5
2022-04-28,22968.0
2022-04-29,22957.5
2022-04-30,22963.5
2022-05-01,22963.5
2022-05-02,22963.5
2022-05-03,22963.5
2022-05-04,22963.5
2022-05-05,22968.0
2022-05-06,22956.0
2022-05-07,22956.5
2022-05-08,22956.5
2022-05-09,22956.5
2022-05-10,22951.5
2022-05-11,22942.5
2022-05-12,23055.0
2022-05-13,23098.5
2022-05-14,23087.5
2022-05-15,23087.5
2022-05-16,23087.5
2022-05-17,23097.5
2022-05-18,23125.0
2022-05-19,23141.0
2022-05-20,23150.0
2022-05-21,23170.0
2022-05-22,23170.0
2022-05-23,23170.0
2022-05-24,23175.0
2022-05-25,23220.0
2022-05-26,23197.5
2022-05-27,23210.0
2022-05-28,23197.5
2022-05-29,23197.5
2022-05-30,23197.5
2022-05-31,23180.0
2022-06-01,23190.0
2022-06-02,23201.0
2022-06-03,23198.0
2022-06-04,23192.0
2022-06-05,23192.0
2022-06-06,23192.0
2022-06-07,23185.0
2022-06-08,23190.0
2022-06-09,23192.0
2022-06-10,23160.0
2022-06-11,23182.0
2022-06-12,23182.0
2022-06-13,23182.0
2022-06-14,23200.0
2022-06-15,23215.0
2022-06-16,23235.0
2022-06-17,23237.0
2022-06-18,23230.0
2022-06-19,23230.0
2022-06-20,23230.0
2022-06-21,23171.3
2022-06-22,23144.3
2022-06-23,23237.5
2022-06-24,23249.0
2022-06-25,23252.0
2022-06-26,23252.0
2022-06-27,23252.0
2022-06-28,23247.5
2022-06-29,23260.0
2022-06-30,23270.0
2022-07-01,23265.0
2022-07-02,23315.0
2022-07-03,23315.0
2022-07-04,23315.0
2022-07-05,23350.0
2022-07-06,23365.0
2022-07-07,23378.0
2022-07-08,23355.0
2022-07-09,23357.5
2022-07-10,23357.5
2022-07-11,23357.5
2022-07-12,23352.0
2022-07-13,23394.0
2022-07-14,23393.0
2022-07-15,23420.0
2022-07-16,23455.0
2022-07-17,23455.0
2022-07-18,23455.0
2022-07-19,23447.5
2022-07-20,23417.0
2022-07-21,23420.0
2022-07-22,23415.0
2022-07-23,23405.0
2022-07-24,23405.0
2022-07-25,23405.0
2022-07-26,23390.0
2022-07-27,23373.0
2022-07-28,23380.0
2022-07-29,23363.0
