Date,Rate
2022-10-19,149.225
2022-10-20,149.83
2022-10-21,150.185
2022-10-22,147.675
2022-10-23,147.675
2022-10-24,147.815
2022-10-25,148.895
2022-10-26,147.985
2022-10-27,146.125
2022-10-28,146.275
2022-10-29,147.465
2022-10-30,147.465
2022-10-31,147.795
2022-11-01,148.735
2022-11-02,147.885
2022-11-03,147.875
2022-11-04,148.385
2022-11-05,146.67
2022-11-06,146.67
2022-11-07,146.825
2022-11-08,146.635
2022-11-09,145.29
2022-11-10,146.195
2022-11-11,141.685
2022-11-12,138.785
2022-11-13,138.785
2022-11-14,139.615
2022-11-15,140.115
2022-11-16,138.875
2022-11-17,139.315
2022-11-18,140.41
2022-11-19,140.365
2022-11-20,140.365
2022-11-21,140.265
2022-11-22,142.145
2022-11-23,141.165
2022-11-24,139.225
2022-11-25,138.615
2022-11-26,139.145
2022-11-27,139.145
2022-11-28,139.37
2022-11-29,138.765
2022-11-30,138.755
2022-12-01,137.43
2022-12-02,135.15
2022-12-03,134.31
2022-12-04,134.31
2022-12-05,134.455
2022-12-06,136.615
2022-12-07,136.885
2022-12-08,136.375
2022-12-09,136.625
2022-12-10,136.605
2022-12-11,136.605
2022-12-12,136.735
2022-12-13,137.5
2022-12-14,135.59
2022-12-15,135.365
2022-12-16,137.745
2022-12-17,136.735
2022-12-18,136.735
2022-12-19,136.585
2022-12-20,136.975
2022-12-21,131.895
2022-12-22,132.375
2022-12-23,132.375
2022-12-24,132.795
2022-12-25,132.795
2022-12-26,132.785
2022-12-27,132.77
2022-12-28,133.495
2022-12-29,134.045
2022-12-30,132.945
2022-12-31,131.115
2023-01-01,131.115
2023-01-02,130.865
2023-01-03,130.8
2023-01-04,131.275
2023-01-05,132.225
2023-01-06,133.325
2023-01-07,132.075
2023-01-08,132.075
2023-01-09,131.805
2023-01-10,131.735
2023-01-11,132.085
2023-01-12,131.895
2023-01-13,129.135
2023-01-14,127.845
2023-01-15,127.845
2023-01-16,128.035
2023-01-17,128.325
2023-01-18,128.285
2023-01-19,128.565
2023-01-20,128.375
2023-01-21,129.585
2023-01-22,129.585
2023-01-23,129.355
2023-01-24,130.595
2023-01-25,130.225
2023-01-26,129.265
2023-01-27,129.825
2023-01-28,129.825
2023-01-29,129.825
2023-01-30,129.835
2023-01-31,130.525
2023-02-01,130.115
2023-02-02,128.635
2023-02-03,128.755
2023-02-04,131.19
2023-02-05,131.19
2023-02-06,132.02
2023-02-07,132.625
2023-02-08,131.045
2023-02-09,131.375
2023-02-10,131.515
2023-02-11,131.455
2023-02-12,131.455
2023-02-13,131.545
2023-02-14,132.335
2023-02-15,132.995
2023-02-16,133.915
2023-02-17,134.065
2023-02-18,134.155
2023-02-19,134.155
2023-02-20,134.315
2023-02-21,134.315
2023-02-22,134.995
2023-02-23,134.955
2023-02-24,134.62
2023-02-25,136.5
2023-02-26,136.5
2023-02-27,136.435
2023-02-28,136.325
2023-03-01,136.355
2023-03-02,136.205
2023-03-03,136.695
2023-03-04,135.84
2023-03-05,135.84
2023-03-06,136.025
2023-03-07,136.015
2023-03-08,137.425
2023-03-09,137.245
2023-03-10,136.425
2023-03-11,135.075
2023-03-12,135.075
2023-03-13,134.965
2023-03-14,133.105
2023-03-15,134.375
2023-03-16,132.915
2023-03-17,133.385
2023-03-18,131.875
2023-03-19,131.875
2023-03-20,132.315
2023-03-21,131.405
2023-03-22,132.375
2023-03-23,131.175
2023-03-24,130.845
2023-03-25,130.735
2023-03-26,130.735
2023-03-27,130.855
2023-03-28,131.235
2023-03-29,131.045
2023-03-30,132.575
2023-03-31,133.215
2023-04-01,132.775
2023-04-02,132.775
2023-04-03,133.34
2023-04-04,132.305
2023-04-05,131.465
2023-04-06,130.955
2023-04-07,131.715
2023-04-08,132.195
2023-04-09,132.195
2023-04-10,132.095
2023-04-11,133.475
2023-04-12,133.605
2023-04-13,133.085
2023-04-14,132.49
2023-04-15,133.765
2023-04-16,133.765
2023-04-17,133.975
2023-04-18,134.455
2023-04-19,134.045
2023-04-20,134.705
2023-04-21,134.005
2023-04-22,134.11
2023-04-23,134.11
2023-04-24,133.955
2023-04-25,134.085
2023-04-26,133.705
2023-04-27,133.465
2023-04-28,133.805
2023-04-29,136.325
2023-04-30,136.325
2023-05-01,136.395
2023-05-02,137.535
2023-05-03,136.475
2023-05-04,134.545
2023-05-05,134.195
2023-05-06,134.84
2023-05-07,134.84
2023-05-08,135.195
2023-05-09,135.075
2023-05-10,135.285
2023-05-11,134.085
2023-05-12,134.505
2023-05-13,135.725
2023-05-14,135.725
2023-05-15,135.825
2023-05-16,136.045
2023-05-17,136.435
2023-05-18,137.615
2023-05-19,138.625
2023-05-20,137.935
2023-05-21,137.935
2023-05-22,137.695
2023-05-23,138.685
2023-05-24,138.595
2023-05-25,139.305
2023-05-26,140.015
2023-05-27,140.615
2023-05-28,140.615
2023-05-29,140.865
2023-05-30,140.445
2023-05-31,139.795
2023-06-01,139.145
2023-06-02,138.755
2023-06-03,139.955
2023-06-04,139.955
2023-06-05,140.215
2023-06-06,139.395
2023-06-07,139.53
2023-06-08,139.905
2023-06-09,138.875
2023-06-10,139.365
2023-06-11,139.365
2023-06-12,139.375
2023-06-13,139.465
2023-06-14,140.175
2023-06-15,140.005
2023-06-16,140.275
2023-06-17,141.885
2023-06-18,141.885
2023-06-19,141.875
2023-06-20,141.895
2023-06-21,141.335
2023-06-22,141.69
2023-06-23,143.025
2023-06-24,143.735
2023-06-25,143.735
2023-06-26,143.535
2023-06-27,143.465
2023-06-28,143.885
2023-06-29,144.395
2023-06-30,144.785
2023-07-01,144.275
2023-07-02,144.275
2023-07-03,144.395
2023-07-04,144.595
2023-07-05,144.405
2023-07-06,144.495
2023-07-07,143.95
2023-07-08,142.165
2023-07-09,142.165
2023-07-10,142.215
2023-07-11,141.305
2023-07-12,140.115
2023-07-13,138.315
2023-07-14,138.065
2023-07-15,138.775
2023-07-16,138.775
2023-07-17,138.695
2023-07-18,138.735
2023-07-19,139.035
2023-07-20,139.605
2023-07-21,139.875
2023-07-22,141.825
2023-07-23,141.825
2023-07-24,141.755
2023-07-25,141.535
2023-07-26,140.9
2023-07-27,140.365
2023-07-28,138.875
2023-07-29,141.17
2023-07-30,141.17
2023-07-31,140.755
2023-08-01,142.325
2023-08-02,142.975
2023-08-03,143.355
2023-08-04,142.605
2023-08-05,141.745
2023-08-06,141.745
2023-08-07,141.885
2023-08-08,142.525
2023-08-09,143.28
2023-08-10,143.715
2023-08-11,144.865
2023-08-12,144.955
2023-08-13,144.955
2023-08-14,144.835
2023-08-15,145.44
2023-08-16,145.615
2023-08-17,146.325
2023-08-18,145.715
2023-08-19,145.405
2023-08-20,145.405
2023-08-21,145.315
2023-08-22,146.245
2023-08-23,145.765
2023-08-24,144.675
2023-08-25,146.065
2023-08-26,146.425
2023-08-27,146.425
2023-08-28,146.535
2023-08-29,146.465
2023-08-30,145.985
2023-08-31,146.095
2023-09-01,145.465
2023-09-02,146.225
2023-09-03,146.225
2023-09-04,146.065
2023-09-05,146.545
2023-09-06,147.475
2023-09-07,147.715
2023-09-08,147.355
2023-09-09,147.825
2023-09-10,147.825
2023-09-11,147.125
2023-09-12,146.675
2023-09-13,147.165
2023-09-14,147.345
2023-09-15,147.475
2023-09-16,147.855
2023-09-17,147.855
2023-09-18,147.875
2023-09-19,147.615
2023-09-20,147.745
2023-09-21,148.325
2023-09-22,147.655
2023-09-23,148.385
2023-09-24,148.385
2023-09-25,148.445
2023-09-26,148.815
2023-09-27,149.055
2023-09-28,149.505
2023-09-29,149.345
2023-09-30,149.365
2023-10-01,149.365
2023-10-02,149.535
2023-10-03,149.855
2023-10-04,149.155
2023-10-05,148.965
2023-10-06,148.475
2023-10-07,149.325
2023-10-08,149.325
2023-10-09,149.165
2023-10-10,148.335
2023-10-11,148.635
2023-10-12,149.035
2023-10-13,149.795
2023-10-14,149.565
2023-10-15,149.565
2023-10-16,149.575
2023-10-17,149.585
2023-10-18,149.765
2023-10-19,149.775
2023-10-20,149.795
2023-10-21,149.855
2023-10-22,149.855
2023-10-23,149.895
2023-10-24,149.775
2023-10-25,149.855
2023-10-26,150.105
2023-10-27,150.365
