Date,Rate,Normalized_Rate
2020-05-07,23424.5,0.23482989980196844
2020-05-08,23427.5,0.23571660804539984
2020-05-09,23378.5,0.22123370673602683
2020-05-10,23378.5,0.22123370673602683
2020-05-11,23378.5,0.22123370673602683
2020-05-12,23324.5,0.20527295835426962
2020-05-13,23335.0,0.20837643720627774
2020-05-14,23347.5,0.21207105488724043
2020-05-15,23375.0,0.22019921378535745
2020-05-16,23357.5,0.2150267490320097
2020-05-17,23357.5,0.2150267490320097
2020-05-18,23357.5,0.2150267490320097
2020-05-19,23339.5,0.20970649957142395
2020-05-20,23300.0,0.1980315076995831
2020-05-21,23272.5,0.1899033488014661
2020-05-22,23277.5,0.19138119587385116
2020-05-23,23269.5,0.1890166405580347
2020-05-24,23269.5,0.1890166405580347
2020-05-25,23269.5,0.1890166405580347
2020-05-26,23313.0,0.20187391008778377
2020-05-27,23324.0,0.20512517364703076
2020-05-28,23326.5,0.2058640971832233
2020-05-29,23310.0,0.20098720184435326
2020-05-30,23281.5,0.1925634735317585
2020-05-31,23281.5,0.1925634735317585
2020-06-01,23281.5,0.1925634735317585
2020-06-02,23265.0,0.18768657819288848
2020-06-03,23256.5,0.18517423816983403
2020-06-04,23262.0,0.18679986994945796
2020-06-05,23265.5,0.18783436290012734
2020-06-06,23260.0,0.1862087311205034
2020-06-07,23260.0,0.1862087311205034
2020-06-08,23260.0,0.1862087311205034
2020-06-09,23257.5,0.18546980758431086
2020-06-10,23207.5,0.1706913368604619
2020-06-11,23200.0,0.16847456625188428
2020-06-12,23216.5,0.17335146159075432
2020-06-13,23207.0,0.17054355215322303
2020-06-14,23207.0,0.17054355215322303
2020-06-15,23207.0,0.17054355215322303
2020-06-16,23222.5,0.17512487807761623
2020-06-17,23215.0,0.17290810746903862
2020-06-18,23197.5,0.16773564271569175
2020-06-19,23213.0,0.17231696864008494
2020-06-20,23220.0,0.1743859545414237
2020-06-21,23220.0,0.1743859545414237
2020-06-22,23220.0,0.1743859545414237
2020-06-23,23212.5,0.17216918393284697
2020-06-24,23214.0,0.17261253805456178
2020-06-25,23205.0,0.16995241332426936
2020-06-26,23209.0,0.1711346909821767
2020-06-27,23211.0,0.17172582981113127
2020-06-28,23211.0,0.17172582981113127
2020-06-29,23211.0,0.17172582981113127
2020-06-30,23200.5,0.16862235095912315
2020-07-01,23205.5,0.17010019803150733
2020-07-02,23204.0,0.16965684390979252
2020-07-03,23203.0,0.1693612744953148
2020-07-04,23201.0,0.16877013566636112
2020-07-05,23201.0,0.16877013566636112
2020-07-06,23201.0,0.16877013566636112
2020-07-07,23202.5,0.16921348978807682
2020-07-08,23200.0,0.16847456625188428
2020-07-09,23189.0,0.1652233026926373
2020-07-10,23185.5,0.16418880974196792
2020-07-11,23181.0,0.1628587473768217
2020-07-12,23181.0,0.1628587473768217
2020-07-13,23181.0,0.1628587473768217
2020-07-14,23180.0,0.16256317796234399
2020-07-15,23182.0,0.16315431679129855
2020-07-16,23184.0,0.16374545562025222
2020-07-17,23185.0,0.16404102503472906
2020-07-18,23192.0,0.1661100109360687
2020-07-19,23192.0,0.1661100109360687
2020-07-20,23192.0,0.1661100109360687
2020-07-21,23189.0,0.1652233026926373
2020-07-22,23181.5,0.16300653208405969
2020-07-23,23185.0,0.16404102503472906
2020-07-24,23181.0,0.1628587473768217
2020-07-25,23180.0,0.16256317796234399
2020-07-26,23180.0,0.16256317796234399
2020-07-27,23180.0,0.16256317796234399
2020-07-28,23181.5,0.16300653208405969
2020-07-29,23180.0,0.16256317796234399
2020-07-30,23180.0,0.16256317796234399
2020-07-31,23177.5,0.16182425442615234
2020-08-01,23180.0,0.16256317796234399
2020-08-02,23180.0,0.16256317796234399
2020-08-03,23180.0,0.16256317796234399
2020-08-04,23177.5,0.16182425442615234
2020-08-05,23176.5,0.1615286850116746
2020-08-06,23175.0,0.1610853308899598
2020-08-07,23174.0,0.16078976147548207
2020-08-08,23176.5,0.1615286850116746
2020-08-09,23176.5,0.1615286850116746
2020-08-10,23176.5,0.1615286850116746
2020-08-11,23177.5,0.16182425442615234
2020-08-12,23175.0,0.1610853308899598
2020-08-13,23176.0,0.16138090030443664
2020-08-14,23174.5,0.16093754618272094
2020-08-15,23174.5,0.16093754618272094
2020-08-16,23174.5,0.16093754618272094
2020-08-17,23174.5,0.16093754618272094
2020-08-18,23174.5,0.16093754618272094
2020-08-19,23175.0,0.1610853308899598
2020-08-20,23175.0,0.1610853308899598
2020-08-21,23174.5,0.16093754618272094
2020-08-22,23176.0,0.16138090030443664
2020-08-23,23176.0,0.16138090030443664
2020-08-24,23176.0,0.16138090030443664
2020-08-25,23178.5,0.16211982384062917
2020-08-26,23171.0,0.15990305323205156
2020-08-27,23175.0,0.1610853308899598
2020-08-28,23175.0,0.1610853308899598
2020-08-29,23175.0,0.1610853308899598
2020-08-30,23175.0,0.1610853308899598
2020-08-31,23175.0,0.1610853308899598
2020-09-01,23175.0,0.1610853308899598
2020-09-02,23174.5,0.16093754618272094
2020-09-03,23174.5,0.16093754618272094
2020-09-04,23174.5,0.16093754618272094
2020-09-05,23180.0,0.16256317796234399
2020-09-06,23180.0,0.16256317796234399
2020-09-07,23180.0,0.16256317796234399
2020-09-08,23175.0,0.1610853308899598
2020-09-09,23177.0,0.16167646971891347
2020-09-10,23176.0,0.16138090030443664
2020-09-11,23178.0,0.1619720391333903
2020-09-12,23176.0,0.16138090030443664
2020-09-13,23176.0,0.16138090030443664
2020-09-14,23176.0,0.16138090030443664
2020-09-15,23175.5,0.16123311559719777
2020-09-16,23176.0,0.16138090030443664
2020-09-17,23180.0,0.16256317796234399
2020-09-18,23180.0,0.16256317796234399
2020-09-19,23180.0,0.16256317796234399
2020-09-20,23180.0,0.16256317796234399
2020-09-21,23180.0,0.16256317796234399
2020-09-22,23179.0,0.16226760854786715
2020-09-23,23179.0,0.16226760854786715
2020-09-24,23186.0,0.16433659444920679
2020-09-25,23186.0,0.16433659444920679
2020-09-26,23193.0,0.16640558035054553
2020-09-27,23193.0,0.16640558035054553
2020-09-28,23193.0,0.16640558035054553
2020-09-29,23189.0,0.1652233026926373
2020-09-30,23191.0,0.16581444152159097
2020-10-01,23182.0,0.16315431679129855
2020-10-02,23189.0,0.1652233026926373
2020-10-03,23192.0,0.1661100109360687
2020-10-04,23192.0,0.1661100109360687
2020-10-05,23192.0,0.1661100109360687
2020-10-06,23204.0,0.16965684390979252
2020-10-07,23207.5,0.1706913368604619
2020-10-08,23205.5,0.17010019803150733
2020-10-09,23192.0,0.1661100109360687
2020-10-10,23185.0,0.16404102503472906
2020-10-11,23185.0,0.16404102503472906
2020-10-12,23185.0,0.16404102503472906
2020-10-13,23178.5,0.16211982384062917
2020-10-14,23177.5,0.16182425442615234
2020-10-15,23176.5,0.1615286850116746
2020-10-16,23180.0,0.16256317796234399
2020-10-17,23177.0,0.16167646971891347
2020-10-18,23177.0,0.16167646971891347
2020-10-19,23177.0,0.16167646971891347
2020-10-20,23177.0,0.16167646971891347
2020-10-21,23179.5,0.162415393255106
2020-10-22,23178.0,0.1619720391333903
2020-10-23,23177.0,0.16167646971891347
2020-10-24,23177.0,0.16167646971891347
2020-10-25,23177.0,0.16167646971891347
2020-10-26,23177.0,0.16167646971891347
2020-10-27,23176.5,0.1615286850116746
2020-10-28,23176.5,0.1615286850116746
2020-10-29,23176.5,0.1615286850116746
2020-10-30,23180.0,0.16256317796234399
2020-10-31,23182.5,0.16330210149853652
2020-11-01,23182.5,0.16330210149853652
2020-11-02,23182.5,0.16330210149853652
2020-11-03,23177.5,0.16182425442615234
2020-11-04,23177.5,0.16182425442615234
2020-11-05,23177.5,0.16182425442615234
2020-11-06,23176.0,0.16138090030443664
2020-11-07,23176.5,0.1615286850116746
2020-11-08,23176.5,0.1615286850116746
2020-11-09,23176.5,0.1615286850116746
2020-11-10,23180.0,0.16256317796234399
2020-11-11,23175.0,0.1610853308899598
2020-11-12,23175.5,0.16123311559719777
2020-11-13,23175.5,0.16123311559719777
2020-11-14,23176.0,0.16138090030443664
2020-11-15,23176.0,0.16138090030443664
2020-11-16,23176.0,0.16138090030443664
2020-11-17,23175.5,0.16123311559719777
2020-11-18,23164.0,0.1578340673307128
2020-11-19,23165.0,0.15812963674518965
2020-11-20,23177.5,0.16182425442615234
2020-11-21,23177.0,0.16167646971891347
2020-11-22,23177.0,0.16167646971891347
2020-11-23,23177.0,0.16167646971891347
2020-11-24,23178.5,0.16211982384062917
2020-11-25,23152.0,0.154287234356989
2020-11-26,23165.0,0.15812963674518965
2020-11-27,23165.0,0.15812963674518965
2020-11-28,23161.5,0.15709514379452028
2020-11-29,23161.5,0.15709514379452028
2020-11-30,23161.5,0.15709514379452028
2020-12-01,23142.5,0.1514793249194577
2020-12-02,23130.0,0.14778470723849502
2020-12-03,23130.0,0.14778470723849502
2020-12-04,23135.0,0.1492625543108801
2020-12-05,23131.0,0.14808027665297185
2020-12-06,23131.0,0.14808027665297185
2020-12-07,23131.0,0.14808027665297185
2020-12-08,23127.5,0.14704578370230248
2020-12-09,23128.5,0.14734135311677932
2020-12-10,23129.0,0.14748913782401818
2020-12-11,23129.5,0.14763692253125615
2020-12-12,23129.0,0.14748913782401818
2020-12-13,23129.0,0.14748913782401818
2020-12-14,23129.0,0.14748913782401818
2020-12-15,23127.0,0.14689799899506362
2020-12-16,23126.5,0.14675021428782564
2020-12-17,23126.5,0.14675021428782564
2020-12-18,23130.0,0.14778470723849502
2020-12-19,23125.0,0.14630686016610994
2020-12-20,23125.0,0.14630686016610994
2020-12-21,23125.0,0.14630686016610994
2020-12-22,23130.0,0.14778470723849502
2020-12-23,23127.5,0.14704578370230248
2020-12-24,23134.0,0.14896698489640325
2020-12-25,23135.0,0.1492625543108801
2020-12-26,23134.0,0.14896698489640325
2020-12-27,23134.0,0.14896698489640325
2020-12-28,23134.0,0.14896698489640325
2020-12-29,23135.0,0.1492625543108801
2020-12-30,23123.5,0.14586350604439424
2020-12-31,23089.0,0.13566636124493847
2021-01-01,23080.0,0.13300623651464516
2021-01-02,23080.0,0.13300623651464516
2021-01-03,23080.0,0.13300623651464516
2021-01-04,23080.0,0.13300623651464516
2021-01-05,23080.0,0.13300623651464516
2021-01-06,23090.0,0.1359619306594153
2021-01-07,23092.5,0.13670085419560785
2021-01-08,23079.0,0.13271066710016832
2021-01-09,23067.5,0.12931161883368336
2021-01-10,23067.5,0.12931161883368336
2021-01-11,23067.5,0.12931161883368336
2021-01-12,23060.0,0.12709484822510575
2021-01-13,23066.5,0.12901604941920564
2021-01-14,23064.5,0.12842491059025196
2021-01-15,23064.5,0.12842491059025196
2021-01-16,23066.0,0.12886826471196766
2021-01-17,23066.0,0.12886826471196766
2021-01-18,23066.0,0.12886826471196766
2021-01-19,23090.8,0.13619838619099678
2021-01-20,23070.5,0.13019832707711387
2021-01-21,23073.0,0.1309372506133064
2021-01-22,23070.0,0.1300505423698759
2021-01-23,23071.5,0.1304938964915907
2021-01-24,23071.5,0.1304938964915907
2021-01-25,23071.5,0.1304938964915907
2021-01-26,23070.0,0.1300505423698759
2021-01-27,23070.0,0.1300505423698759
2021-01-28,23070.0,0.1300505423698759
2021-01-29,23059.5,0.1269470635178669
2021-01-30,23049.0,0.12384358466585876
2021-01-31,23049.0,0.12384358466585876
2021-02-01,23049.0,0.12384358466585876
2021-02-02,23047.5,0.12340023054414306
2021-02-03,23028.5,0.11778441166908049
2021-02-04,23021.5,0.11571542576774174
2021-02-05,23025.0,0.11674991871841112
2021-02-06,23010.0,0.11231637750125589
2021-02-07,23010.0,0.11231637750125589
2021-02-08,23010.0,0.11231637750125589
2021-02-09,22987.5,0.10566606567552395
2021-02-10,23015.0,0.11379422457364097
2021-02-11,23015.0,0.11379422457364097
2021-02-12,23015.0,0.11379422457364097
2021-02-13,23015.0,0.11379422457364097
2021-02-14,23015.0,0.11379422457364097
2021-02-15,23015.0,0.11379422457364097
2021-02-16,23015.0,0.11379422457364097
2021-02-17,23015.0,0.11379422457364097
2021-02-18,23014.0,0.11349865515916413
2021-02-19,23016.5,0.11423757869535667
2021-02-20,23020.0,0.11527207164602604
2021-02-21,23020.0,0.11527207164602604
2021-02-22,23020.0,0.11527207164602604
2021-02-23,23025.0,0.11674991871841112
2021-02-24,23030.0,0.11822776579079619
2021-02-25,23022.5,0.11601099518221858
2021-02-26,23030.0,0.11822776579079619
2021-02-27,23016.5,0.11423757869535667
2021-02-28,23016.5,0.11423757869535667
2021-03-01,23016.5,0.11423757869535667
2021-03-02,23030.0,0.11822776579079619
2021-03-03,23023.0,0.11615877988945655
2021-03-04,23025.0,0.11674991871841112
2021-03-05,23020.0,0.11527207164602604
2021-03-06,23034.0,0.11941004344870354
2021-03-07,23034.0,0.11941004344870354
2021-03-08,23034.0,0.11941004344870354
2021-03-09,23035.0,0.11970561286318127
2021-03-10,23061.0,0.1273904176395826
2021-03-11,23053.5,0.12517364703100498
2021-03-12,23052.5,0.12487807761652814
2021-03-13,23056.5,0.12606035527443638
2021-03-14,23056.5,0.12606035527443638
2021-03-15,23056.5,0.12606035527443638
2021-03-16,23082.0,0.13359737534359972
2021-03-17,23083.0,0.13389294475807656
2021-03-18,23055.0,0.12561700115272068
2021-03-19,23067.0,0.1291638341264445
2021-03-20,23075.0,0.13152838944226009
2021-03-21,23075.0,0.13152838944226009
2021-03-22,23075.0,0.13152838944226009
2021-03-23,23077.0,0.13211952827121465
2021-03-24,23080.0,0.13300623651464516
2021-03-25,23082.5,0.1337451600508377
2021-03-26,23085.0,0.13448408358703023
2021-03-27,23085.5,0.1346318682942691
2021-03-28,23085.5,0.1346318682942691
2021-03-29,23085.5,0.1346318682942691
2021-03-30,23072.5,0.13078946590606755
2021-03-31,23075.0,0.13152838944226009
2021-04-01,23075.0,0.13152838944226009
2021-04-02,23070.0,0.1300505423698759
2021-04-03,23075.0,0.13152838944226009
2021-04-04,23075.0,0.13152838944226009
2021-04-05,23075.0,0.13152838944226009
2021-04-06,23080.0,0.13300623651464516
2021-04-07,23090.5,0.13610971536665417
2021-04-08,23092.5,0.13670085419560785
2021-04-09,23085.5,0.1346318682942691
2021-04-10,23066.5,0.12901604941920564
2021-04-11,23066.5,0.12901604941920564
2021-04-12,23066.5,0.12901604941920564
2021-04-13,23068.0,0.12945940354092134
2021-04-14,23070.5,0.13019832707711387
2021-04-15,23079.0,0.13271066710016832
2021-04-16,23074.5,0.1313806047350221
2021-04-17,23068.0,0.12945940354092134
2021-04-18,23068.0,0.12945940354092134
2021-04-19,23068.0,0.12945940354092134
2021-04-20,23074.0,0.13123282002778325
2021-04-21,23075.0,0.13152838944226009
2021-04-22,23075.0,0.13152838944226009
2021-04-23,23072.0,0.13064168119882957
2021-04-24,23071.0,0.13034611178435274
2021-04-25,23071.0,0.13034611178435274
2021-04-26,23071.0,0.13034611178435274
2021-04-27,23042.5,0.12192238347175799
2021-04-28,23044.0,0.12236573759347369
2021-04-29,23048.0,0.12354801525138193
2021-04-30,23055.0,0.12561700115272068
2021-05-01,23055.0,0.12561700115272068
2021-05-02,23055.0,0.12561700115272068
2021-05-03,23055.0,0.12561700115272068
2021-05-04,23055.0,0.12561700115272068
2021-05-05,23060.0,0.12709484822510575
2021-05-06,23061.5,0.12753820234682145
2021-05-07,23068.5,0.1296071882481602
2021-05-08,23065.0,0.12857269529749082
2021-05-09,23065.0,0.12857269529749082
2021-05-10,23065.0,0.12857269529749082
2021-05-11,23061.5,0.12753820234682145
2021-05-12,23060.0,0.12709484822510575
2021-05-13,23054.5,0.1254692164454818
2021-05-14,23050.0,0.1241391540803356
2021-05-15,23049.0,0.12384358466585876
2021-05-16,23049.0,0.12384358466585876
2021-05-17,23049.0,0.12384358466585876
2021-05-18,23047.0,0.12325244583690509
2021-05-19,23042.0,0.12177459876452001
2021-05-20,23046.0,0.12295687642242736
2021-05-21,23050.0,0.1241391540803356
2021-05-22,23056.0,0.1259125705671975
2021-05-23,23056.0,0.1259125705671975
2021-05-24,23056.0,0.1259125705671975
2021-05-25,23057.0,0.12620813998167435
2021-05-26,23061.5,0.12753820234682145
2021-05-27,23056.5,0.12606035527443638
2021-05-28,23055.0,0.12561700115272068
2021-05-29,23046.0,0.12295687642242736
2021-05-30,23046.0,0.12295687642242736
2021-05-31,23046.0,0.12295687642242736
2021-06-01,23050.0,0.1241391540803356
2021-06-02,23045.5,0.12280909171518939
2021-06-03,23041.5,0.12162681405728115
2021-06-04,23042.5,0.12192238347175799
2021-06-05,23046.0,0.12295687642242736
2021-06-06,23046.0,0.12295687642242736
2021-06-07,23046.0,0.12295687642242736
2021-06-08,23005.0,0.11083853042887082
2021-06-09,22953.0,0.09546892087606729
2021-06-10,22960.0,0.09753790677740692
2021-06-11,22949.5,0.09443442792539791
2021-06-12,22946.0,0.09339993497472854
2021-06-13,22946.0,0.09339993497472854
2021-06-14,22946.0,0.09339993497472854
2021-06-15,22945.5,0.09325215026749056
2021-06-16,22948.5,0.09413885851092108
2021-06-17,22947.5,0.09384328909644424
2021-06-18,22965.0,0.099015753849792
2021-06-19,23000.0,0.10936068335648663
2021-06-20,23000.0,0.10936068335648663
2021-06-21,23000.0,0.10936068335648663
2021-06-22,23016.5,0.11423757869535667
2021-06-23,23027.5,0.11748884225460365
2021-06-24,23025.0,0.11674991871841112
2021-06-25,23005.5,0.11098631513610968
2021-06-26,23025.0,0.11674991871841112
2021-06-27,23025.0,0.11674991871841112
2021-06-28,23025.0,0.11674991871841112
2021-06-29,23025.0,0.11674991871841112
2021-06-30,23022.5,0.11601099518221858
2021-07-01,23016.0,0.1140897939881178
2021-07-02,23012.5,0.11305530103744843
2021-07-03,23001.0,0.10965625277096347
2021-07-04,23001.0,0.10965625277096347
2021-07-05,23001.0,0.10965625277096347
2021-07-06,22998.0,0.10876954452753207
2021-07-07,23009.5,0.11216859279401792
2021-07-08,23017.5,0.1145331481098335
2021-07-09,23009.5,0.11216859279401792
2021-07-10,23002.5,0.11009960689267828
2021-07-11,23002.5,0.11009960689267828
2021-07-12,23002.5,0.11009960689267828
2021-07-13,23022.0,0.11586321047497972
2021-07-14,23012.5,0.11305530103744843
2021-07-15,23012.5,0.11305530103744843
2021-07-16,23011.0,0.11261194691573273
2021-07-17,23012.5,0.11305530103744843
2021-07-18,23012.5,0.11305530103744843
2021-07-19,23012.5,0.11305530103744843
2021-07-20,23022.0,0.11586321047497972
2021-07-21,23028.5,0.11778441166908049
2021-07-22,23024.0,0.11645434930393428
2021-07-23,23012.0,0.11290751633021046
2021-07-24,23007.0,0.11142966925782538
2021-07-25,23007.0,0.11142966925782538
2021-07-26,23007.0,0.11142966925782538
2021-07-27,23009.0,0.11202080808677906
2021-07-28,23006.5,0.11128188455058652
2021-07-29,23000.5,0.1095084680637246
2021-07-30,22967.5,0.09975467738598365
2021-07-31,22955.0,0.09606005970502185
2021-08-01,22955.0,0.09606005970502185
2021-08-02,22955.0,0.09606005970502185
2021-08-03,22952.5,0.09532113616882931
2021-08-04,22955.0,0.09606005970502185
2021-08-05,22947.5,0.09384328909644424
2021-08-06,22938.5,0.09118316436615093
2021-08-07,22931.0,0.0889663937575742
2021-08-08,22931.0,0.0889663937575742
2021-08-09,22931.0,0.0889663937575742
2021-08-10,22926.0,0.08748854668518913
2021-08-11,22888.0,0.0762569089350631
2021-08-12,22810.0,0.05320249460585824
2021-08-13,22810.0,0.05320249460585824
2021-08-14,22832.5,0.05985280643159019
2021-08-15,22832.5,0.05985280643159019
2021-08-16,22832.5,0.05985280643159019
2021-08-17,22835.0,0.060591729967782726
2021-08-18,22832.5,0.05985280643159019
2021-08-19,22808.5,0.05275914048414254
2021-08-20,22816.5,0.05512369579995813
2021-08-21,22825.0,0.05763603582301258
2021-08-22,22825.0,0.05763603582301258
2021-08-23,22825.0,0.05763603582301258
2021-08-24,22827.5,0.058374959359205114
2021-08-25,22821.0,0.05645375816510523
2021-08-26,22792.5,0.04803002985251048
2021-08-27,22787.0,0.04640439807288743
2021-08-28,22790.0,0.047291106316317943
2021-08-29,22790.0,0.047291106316317943
2021-08-30,22790.0,0.047291106316317943
2021-08-31,22777.5,0.043596488635356145
2021-09-01,22782.5,0.04507433570774122
2021-09-02,22765.0,0.03990187095439346
2021-09-03,22765.0,0.03990187095439346
2021-09-04,22765.0,0.03990187095439346
2021-09-05,22765.0,0.03990187095439346
2021-09-06,22765.0,0.03990187095439346
2021-09-07,22762.5,0.03916294741820092
2021-09-08,22759.5,0.03827623917477041
2021-09-09,22758.5,0.03798066976029357
2021-09-10,22766.0,0.040197440368870296
2021-09-11,22758.0,0.03783288505305471
2021-09-12,22758.0,0.03783288505305471
2021-09-13,22758.0,0.03783288505305471
2021-09-14,22760.5,0.03857180858924725
2021-09-15,22761.0,0.03871959329648522
2021-09-16,22759.0,0.03812845446753155
2021-09-17,22755.0,0.03694617680962331
2021-09-18,22771.5,0.041823072148494234
2021-09-19,22771.5,0.041823072148494234
2021-09-20,22771.5,0.041823072148494234
2021-09-21,22771.0,0.04167528744125537
2021-09-22,22760.0,0.038424023882008385
2021-09-23,22761.0,0.03871959329648522
2021-09-24,22766.0,0.040197440368870296
2021-09-25,22765.0,0.03990187095439346
2021-09-26,22765.0,0.03990187095439346
2021-09-27,22765.0,0.03990187095439346
2021-09-28,22768.0,0.04078857919782486
2021-09-29,22762.0,0.03901516271096295
2021-09-30,22755.5,0.03709396151686217
2021-10-01,22760.0,0.038424023882008385
2021-10-02,22758.0,0.03783288505305471
2021-10-03,22758.0,0.03783288505305471
