Date,Rate
2023-10-06,164.337
2023-10-07,163.302
2023-10-08,163.302
2023-10-09,163.477
2023-10-10,164.391
2023-10-11,164.194
2023-10-12,164.055
2023-10-13,163.19
2023-10-14,163.508
2023-10-15,163.508
2023-10-16,163.497
2023-10-17,163.619
2023-10-18,163.59
2023-10-19,164.046
2023-10-20,163.991
2023-10-21,163.758
2023-10-22,163.758
2023-10-23,163.715
2023-10-24,164.246
2023-10-25,163.892
2023-10-26,163.719
2023-10-27,163.642
2023-10-28,164.266
2023-10-29,164.266
2023-10-30,164.168
2023-10-31,164.77
2023-11-01,162.36
2023-11-02,163.324
2023-11-03,163.306
2023-11-04,164.251
2023-11-05,164.251
2023-11-06,164.141
2023-11-07,162.316
2023-11-08,161.741
2023-11-09,161.601
2023-11-10,160.88
2023-11-11,160.524
2023-11-12,160.524
2023-11-13,160.598
2023-11-14,160.779
2023-11-15,162.007
2023-11-16,160.608
2023-11-17,161.179
2023-11-18,162.215
2023-11-19,162.215
2023-11-20,161.821
2023-11-21,162.976
2023-11-22,162.926
2023-11-23,162.011
2023-11-24,162.033
2023-11-25,162.434
2023-11-26,162.434
2023-11-27,162.282
2023-11-28,163.304
2023-11-29,164.814
2023-11-30,165.04
2023-12-01,163.891
2023-12-02,165.503
2023-12-03,165.503
2023-12-04,166.035
2023-12-05,164.614
2023-12-06,164.901
2023-12-07,165.001
2023-12-08,168.284
2023-12-09,167.155
2023-12-10,167.155
2023-12-11,167.109
2023-12-12,166.051
2023-12-13,167.039
2023-12-14,169.999
2023-12-15,170.351
2023-12-16,170.724
2023-12-17,170.724
2023-12-18,170.456
2023-12-19,170.635
2023-12-20,169.28
2023-12-21,169.593
2023-12-22,171.304
2023-12-23,170.247
2023-12-24,170.247
2023-12-25,170.229
2023-12-26,170.445
2023-12-27,170.802
2023-12-28,172.205
2023-12-29,171.462
2023-12-30,172.081
2023-12-31,172.081
2024-01-01,172.064
2024-01-02,171.96
2024-01-03,171.111
2024-01-04,170.367
2024-01-05,168.369
2024-01-06,168.591
2024-01-07,168.591
2024-01-08,168.242
2024-01-09,168.754
2024-01-10,168.601
2024-01-11,167.297
2024-01-12,168.669
2024-01-13,169.099
2024-01-14,169.099
2024-01-15,168.796
2024-01-16,167.954
2024-01-17,166.403
2024-01-18,165.459
2024-01-19,165.62
2024-01-20,165.682
2024-01-21,165.682
2024-01-22,165.706
2024-01-23,165.7
2024-01-24,165.762
2024-01-25,166.6
2024-01-26,166.591
2024-01-27,166.07
2024-01-28,166.07
2024-01-29,166.04
2024-01-30,166.416
2024-01-31,165.697
2024-02-01,166.065
2024-02-02,166.644
2024-02-03,164.134
2024-02-04,164.134
2024-02-05,164.043
2024-02-06,163.993
2024-02-07,164.779
2024-02-08,164.9
2024-02-09,163.575
2024-02-10,163.635
2024-02-11,163.635
2024-02-12,163.592
2024-02-13,163.487
2024-02-14,162.012
2024-02-15,162.221
2024-02-16,163.083
2024-02-17,163.319
2024-02-18,163.319
2024-02-19,163.14
2024-02-20,163.227
2024-02-21,163.56
2024-02-22,163.113
2024-02-23,163.248
2024-02-24,163.58
2024-02-25,163.58
2024-02-26,163.519
2024-02-27,163.8
2024-02-28,163.685
2024-02-29,163.473
2024-03-01,164.213
2024-03-02,164.121
2024-03-03,164.121
2024-03-04,164.167
2024-03-05,163.989
2024-03-06,164.582
2024-03-07,165.344
2024-03-08,166.975
2024-03-09,167.618
2024-03-10,167.618
2024-03-11,167.977
2024-03-12,167.98
2024-03-13,166.916
2024-03-14,167.169
2024-03-15,166.515
2024-03-16,165.848
2024-03-17,165.848
2024-03-18,165.975
2024-03-19,165.715
2024-03-20,163.766
2024-03-21,164.413
2024-03-22,163.392
2024-03-23,163.563
2024-03-24,163.563
2024-03-25,163.8
2024-03-26,163.531
2024-03-27,163.519
2024-03-28,163.832
2024-03-29,163.635
2024-03-30,163.807
2024-03-31,163.807
2024-04-01,163.731
2024-04-02,163.587
2024-04-03,163.849
2024-04-04,164.918
2024-04-05,164.875
2024-04-06,164.631
2024-04-07,164.631
2024-04-08,164.543
2024-04-09,164.395
2024-04-10,164.402
2024-04-11,163.085
2024-04-12,163.117
2024-04-13,163.32
2024-04-14,163.32
2024-04-15,163.278
2024-04-16,163.355
2024-04-17,163.435
2024-04-18,164.484
2024-04-19,164.311
2024-04-20,164.446
2024-04-21,164.446
2024-04-22,164.441
2024-04-23,164.284
2024-04-24,164.451
2024-04-25,163.679
2024-04-26,162.962
2024-04-27,160.035
2024-04-28,160.035
2024-04-29,160.166
2024-04-30,162.089
2024-05-01,160.572
2024-05-02,162.76
2024-05-03,165.796
2024-05-04,166.061
2024-05-05,166.061
2024-05-06,165.412
2024-05-07,164.524
2024-05-08,164.058
2024-05-09,163.685
2024-05-10,163.73
2024-05-11,163.387
2024-05-12,163.387
2024-05-13,163.324
2024-05-14,162.907
2024-05-15,162.625
2024-05-16,164.924
2024-05-17,163.767
2024-05-18,163.487
2024-05-19,163.487
2024-05-20,163.377
2024-05-21,162.74
2024-05-22,162.909
2024-05-23,162.449
2024-05-24,162.251
2024-05-25,162.227
2024-05-26,162.227
2024-05-27,162.367
2024-05-28,162.284
2024-05-29,161.841
2024-05-30,161.503
2024-05-31,162.148
2024-06-01,161.791
2024-06-02,161.791
2024-06-03,161.91
2024-06-04,162.942
2024-06-05,163.863
2024-06-06,163.013
2024-06-07,163.32
2024-06-08,162.116
2024-06-09,162.116
2024-06-10,162.065
2024-06-11,161.852
2024-06-12,161.908
2024-06-13,162.277
2024-06-14,161.898
2024-06-15,161.702
2024-06-16,161.702
2024-06-17,161.53
2024-06-18,161.389
2024-06-19,161.237
2024-06-20,161.134
2024-06-21,160.152
2024-06-22,159.292
2024-06-23,159.292
2024-06-24,159.193
2024-06-25,159.408
2024-06-26,159.381
2024-06-27,158.517
2024-06-28,158.406
2024-06-29,158.222
2024-06-30,158.222
2024-07-01,158.177
2024-07-02,157.575
2024-07-03,157.604
2024-07-04,157.512
2024-07-05,157.734
2024-07-06,158.082
2024-07-07,158.082
2024-07-08,158.236
2024-07-09,158.035
2024-07-10,157.55
2024-07-11,157.303
2024-07-12,160.526
2024-07-13,160.955
2024-07-14,160.955
2024-07-15,160.584
2024-07-16,160.476
2024-07-17,160.263
2024-07-18,162.984
2024-07-19,161.099
2024-07-20,160.878
2024-07-21,160.878
2024-07-22,160.949
2024-07-23,161.465
2024-07-24,162.744
2024-07-25,164.722
2024-07-26,164.674
2024-07-27,164.691
2024-07-28,164.691
2024-07-29,164.275
2024-07-30,164.412
2024-07-31,165.586
2024-08-01,168.589
2024-08-02,168.923
2024-08-03,172.111
2024-08-04,172.111
2024-08-05,173.252
2024-08-06,172.197
2024-08-07,173.637
2024-08-08,172.091
2024-08-09,170.241
2024-08-10,171.258
2024-08-11,171.258
2024-08-12,170.722
2024-08-13,170.878
2024-08-14,170.968
2024-08-15,170.341
2024-08-16,167.862
2024-08-17,169.791
2024-08-18,169.791
2024-08-19,169.433
2024-08-20,170.194
2024-08-21,171.474
2024-08-22,171.852
2024-08-23,170.793
2024-08-24,172.992
2024-08-25,172.992
2024-08-26,173.479
2024-08-27,172.11
2024-08-28,172.418
2024-08-29,172.126
2024-08-30,171.66
2024-08-31,170.167
2024-09-01,170.167
2024-09-02,169.967
2024-09-03,169.573
2024-09-04,171.168
2024-09-05,173.454
2024-09-06,172.54
2024-09-07,172.998
2024-09-08,172.998
2024-09-09,172.731
2024-09-10,172.267
2024-09-11,173.234
2024-09-12,172.392
2024-09-13,173.83
2024-09-14,174.543
2024-09-15,174.543
2024-09-16,174.53
2024-09-17,174.34
2024-09-18,173.154
2024-09-19,172.616
2024-09-20,172.045
2024-09-21,170.963
2024-09-22,170.963
2024-09-23,170.75
2024-09-24,171.27
2024-09-25,172.165
2024-09-26,169.916
2024-09-27,169.712
2024-09-28,173.03
2024-09-29,173.03
2024-09-30,172.291
2024-10-01,170.957
2024-10-02,171.147
2024-10-03,168.104
2024-10-04,168.591
2024-10-05,166.49
2024-10-06,166.49
2024-10-07,166.39
2024-10-08,167.716
2024-10-09,167.669
2024-10-10,166.493
2024-10-11,167.065
2024-10-12,166.412
2024-10-13,166.412
2024-10-14,166.172
2024-10-15,165.934
2024-10-16,167.174
2024-10-17,167.068
2024-10-18,167.698
2024-10-19,168.288
2024-10-20,168.288
2024-10-21,168.21
2024-10-22,167.812
2024-10-23,168.084
2024-10-24,166.307
2024-10-25,167.32
2024-10-26,166.622
2024-10-27,166.622
2024-10-28,165.908
2024-10-29,165.531
2024-10-30,165.069
2024-10-31,165.062
2024-11-01,166.386
2024-11-02,165.392
2024-11-03,165.392
2024-11-04,166.124
2024-11-05,166.246
2024-11-06,167.337
2024-11-07,164.549
2024-11-08,165.614
2024-11-09,165.669
2024-11-10,165.669
2024-11-11,165.356
2024-11-12,164.825
2024-11-13,163.906
2024-11-14,163.074
2024-11-15,162.274
2024-11-16,164.477
2024-11-17,164.477
2024-11-18,164.12
2024-11-19,164.251
2024-11-20,164.173
2024-11-21,163.633
2024-11-22,164.867
2024-11-23,164.251
2024-11-24,164.251
2024-11-25,164.905
2024-11-26,164.621
2024-11-27,166.141
2024-11-28,167.75
2024-11-29,167.772
2024-11-30,169.247
2024-12-01,169.247
2024-12-02,169.087
2024-12-03,169.714
2024-12-04,169.738
2024-12-05,168.719
2024-12-06,169.08
2024-12-07,169.195
2024-12-08,169.195
2024-12-09,169.282
2024-12-10,167.594
2024-12-11,167.099
2024-12-12,166.634
2024-12-13,166.412
2024-12-14,165.376
2024-12-15,165.376
2024-12-16,165.522
2024-12-17,164.779
2024-12-18,165.556
2024-12-19,164.523
2024-12-20,161.495
2024-12-21,162.749
2024-12-22,162.749
2024-12-23,162.612
2024-12-24,161.898
2024-12-25,161.955
2024-12-26,161.86
2024-12-27,161.212
2024-12-28,161.238
2024-12-29,161.238
2024-12-30,161.188
2024-12-31,162.254
2025-01-01,162.13
2025-01-02,161.573
2025-01-03,161.778
2025-01-04,161.66
2025-01-05,161.66
2025-01-06,161.556
2025-01-07,160.934
2025-01-08,160.368
2025-01-09,160.429
2025-01-10,160.598
2025-01-11,160.868
2025-01-12,160.868
2025-01-13,160.679
2025-01-14,161.402
2025-01-15,160.633
2025-01-16,162.494
2025-01-17,163.319
2025-01-18,162.082
2025-01-19,162.082
2025-01-20,162.086
2025-01-21,163.06
2025-01-22,162.264
2025-01-23,160.499
2025-01-24,160.772
2025-01-25,160.814
2025-01-26,160.814
2025-01-27,161.032
2025-01-28,161.904
2025-01-29,161.223
2025-01-30,161.619
2025-01-31,162.797
2025-02-01,161.598
2025-02-02,161.598
2025-02-03,161.376
2025-02-04,162.918
2025-02-05,163.337
2025-02-06,164.86
2025-02-07,167.054
2025-02-08,167.172
2025-02-09,167.172
2025-02-10,166.643
2025-02-11,167.241
2025-02-12,167.16
2025-02-13,165.811
2025-02-14,166.447
2025-02-15,166.774
2025-02-16,166.774
2025-02-17,167.083
2025-02-18,168.213
2025-02-19,168.0
2025-02-20,168.766
2025-02-21,170.815
2025-02-22,170.948
2025-02-23,170.948
2025-02-24,170.797
2025-02-25,169.978
2025-02-26,171.184
2025-02-27,171.663
2025-02-28,170.177
2025-03-01,169.677
2025-03-02,169.677
2025-03-03,169.471
2025-03-04,171.386
2025-03-05,170.663
2025-03-06,171.324
2025-03-07,172.129
2025-03-08,172.329
2025-03-09,172.329
2025-03-10,172.878
2025-03-11,173.513
2025-03-12,172.044
2025-03-13,171.717
2025-03-14,172.372
2025-03-15,171.692
2025-03-16,171.692
2025-03-17,171.744
2025-03-18,170.914
2025-03-19,170.823
2025-03-20,172.009
2025-03-21,171.96
2025-03-22,171.392
2025-03-23,171.392
2025-03-24,170.85
2025-03-25,170.006
2025-03-26,170.917
2025-03-27,169.963
2025-03-28,169.551
2025-03-29,170.705
2025-03-30,170.705
2025-03-31,170.936
2025-04-01,170.609
2025-04-02,171.127
2025-04-03,173.368
2025-04-04,176.428
2025-04-05,175.441
2025-04-06,175.441
2025-04-07,177.35
2025-04-08,174.509
2025-04-09,178.338
2025-04-10,176.386
2025-04-11,179.367
2025-04-12,179.327
2025-04-13,179.327
2025-04-14,178.897
2025-04-15,180.353
